48 - Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Developed regions,804,Ukraine,2007,Female,10.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2014,Female,5,-,-,9,9,Source: FRA,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Northern Africa,818,Egypt,2014,Female,14,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,90,Solomon Islands,2008,Female,41.8,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,242,Fiji,2011,Female,24,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,296,Kiribati,2008,Female,36.1,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,548,Vanuatu,2009,Female,44,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,584,Marshall Islands,2007,Female,24.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,776,Tonga,2009,Female,19,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Oceania,798,Tuvalu,2007,Female,25,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,120,Cameroon,2011,Female,32.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,140,Central African Republic,2006,Female,26.3,-,-,9,9,Source: MICS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,148,Chad,2015,Female,17.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,174,Comoros,2012,Female,4.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,180,Democratic Republic of the Congo,2014,Female,36.8,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,226,Equatorial Guinea,2011,Female,43.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,266,Gabon,2012,Female,31.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,270,Gambia,2013,Female,7.3,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,288,Ghana,2008,Female,20,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,384,Côte d'Ivoire,2012,Female,22.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,404,Kenya,2014,Female,25.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,430,Liberia,2007,Female,36.3,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,454,Malawi,2010,Female,21.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,454,Malawi,2004,Female,18.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,466,Mali,2013,Female,26.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,508,Mozambique,2004,Female,18,-,-,9,9,Source: IVAWS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,508,Mozambique,2011,Female,27.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,516,Namibia,2013,Female,20.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,566,Nigeria,2008,Female,15.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,566,Nigeria,2013,Female,10.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,646,Rwanda,2010,Female,44.3,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,646,Rwanda,2014,Female,20.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,694,Sierra Leone,2013,Female,28.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,716,Zimbabwe,2006,Female,30.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,716,Zimbabwe,2011,Female,27.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,716,Zimbabwe,2015,Female,19.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,768,Togo,2014,Female,12.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,800,Uganda,2006,Female,45,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,800,Uganda,2011,Female,34.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,834,United Republic of Tanzania,2010,Female,36.8,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,834,United Republic of Tanzania,2016,Female,29.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,854,Burkina Faso,2010,Female,9.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,894,Zambia,2007,Female,43,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Sub-Saharan Africa,894,Zambia,2014,Female,26.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,170,Colombia,2010,Female,37.4,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,1999,Female,17,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,2007,Female,11.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,2002,Female,10.4,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,2013,Female,16,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,222,El Salvador,2008,Female,7.7,-,-,9,9,Source: RHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,320,Guatemala,2015,Female,8.5,-,-,9,9,Source: Other,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2000,Female,20.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2006,Female,16.8,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2012,Female,14.8,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2001,Female,8.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2006,Female,8.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2012,Female,10.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,388,Jamaica,2009,Female,7.7,-,-,9,9,Source: RHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,484,Mexico,2011,Female,6.6,-,-,9,9,Source: Other,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,558,Nicaragua,2007,Female,9.3,-,-,9,9,Source: RHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2008,Female,14.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2005,Female,14.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2013,Female,12.1,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,31,Azerbaijan,2006,Female,10.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,417,Kyrgyzstan,2012,Female,17.1,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,762,Tajikistan,2012,Female,15.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,400,Jordan,2007,Female,14.6,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,400,Jordan,2012,Female,14.1,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,792,Turkey,2008,Female,13.7,-,-,9,9,Source: WHO,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,792,Turkey,2014,Female,11,-,-,9,9,Source: Other,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2000,Female,15.2,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2005,Female,8.7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2014,Female,10.9,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,608,Philippines,2008,Female,10.3,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,608,Philippines,2013,Female,7,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,626,Timor-Leste,2010,Female,31.5,-,-,9,9,Source: DHS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,702,Singapore,2009,Female,0.9,-,-,9,9,Source: IVAWS,0,0,0,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,704,Viet Nam,2010,Female,9,-,-,9,9,Source: WHO,0,0,0,-,-,-
