31a - Educational attainment (primary) of the population aged 25 and older  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Male,21.52,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Both sexes,18.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Female,30.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Male,29.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Both sexes,30,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Female,29.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Male,29.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Both sexes,29.81,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Female,28.84,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Male,24.43,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Both sexes,26.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Female,5.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Male,6.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Both sexes,5.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Female,5.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Male,6.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Both sexes,6.17,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Female,23.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Male,17.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2010,Both sexes,20.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Female,24.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Male,18.12,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,100,Bulgaria,2012,Both sexes,21.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Female,52.94,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Male,46.79,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Both sexes,50.21,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Female,45.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Male,41.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Both sexes,43.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Female,50.62,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Male,44.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Both sexes,47.67,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Female,12.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Male,15.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2001,Both sexes,13.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Female,18.29,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Male,18.22,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Both sexes,18.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Female,30.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Male,31.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Both sexes,30.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Female,34.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Male,33.66,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Both sexes,34.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Female,15.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Male,17.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Both sexes,16.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Female,16.41,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Male,18.34,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Both sexes,17.34,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Female,32.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Male,28.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2011,Both sexes,30.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Female,34.57,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Male,27.65,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2012,Both sexes,31.13,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Female,42.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Male,27.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2011,Both sexes,35.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Female,42.51,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Male,28.48,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,233,Estonia,2012,Both sexes,36.04,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Female,34.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Male,28.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2009,Both sexes,31.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Female,35.68,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Male,29.29,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,246,Finland,2011,Both sexes,32.59,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Female,24.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Male,24.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Both sexes,24.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Female,26.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Male,25.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Both sexes,25.95,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Female,19.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Male,29.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Both sexes,24.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Female,21.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Male,30.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Both sexes,25.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Female,18.66,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Male,21.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Both sexes,20.03,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Female,21.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Male,18.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Both sexes,20,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Female,22.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Male,19.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Both sexes,21.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Female,29.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Male,25.28,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Both sexes,27.55,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Female,34.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Male,29.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Both sexes,32.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Female,32.85,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Male,27.67,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Both sexes,30.31,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Female,45.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Male,40.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Both sexes,43.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Female,47.32,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Male,41.39,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Both sexes,44.46,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Female,12.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Male,11.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Both sexes,12.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Female,13.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Male,12.15,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Both sexes,12.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Female,27.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Male,32.19,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,392,Japan,2010,Both sexes,29.88,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Female,30.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Male,20.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Both sexes,25.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Female,32.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Male,20.78,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Both sexes,27.21,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Female,32.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Male,25.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Both sexes,29.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Female,32.54,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Male,25.25,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Both sexes,29.33,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Female,29,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Male,37.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2010,Both sexes,33.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Female,32.84,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Male,40.71,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,442,Luxembourg,2012,Both sexes,36.76,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Female,12.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Male,14.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Both sexes,13.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Female,13.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Male,14.47,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Both sexes,13.99,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Female,18.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Male,15.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Both sexes,17,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Female,20.05,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Male,17.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Both sexes,18.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Female,16.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Male,15.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Both sexes,16.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Female,17.77,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Male,21.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (tertiary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Both sexes,19.53,-,-,2,2,-,-,-,-,-,-,-
