2 - Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,208,Denmark,2008,Female,6,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,208,Denmark,2008,Male,6.15,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,208,Denmark,2001,Female,7.38,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,208,Denmark,2001,Male,7.47,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,233,Estonia,1999,Female,7.82,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,233,Estonia,1999,Male,6.88,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,233,Estonia,2009,Female,7.03,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,233,Estonia,2009,Male,6.1,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,1999,Female,6.65,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,1999,Female,6.48,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,1999,Male,6.5,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,1999,Male,6.07,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,2009,Female,6.2,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,2009,Female,6.12,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,2009,Male,5.57,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,246,Finland,2009,Male,5.63,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Female,6.6,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Female,7.53,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,15-60,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Female,6.08,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Male,7.47,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,15-60,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Male,5.92,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,2009,Male,6.43,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,1998,Female,7.08,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,1998,Female,8.05,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,15-60,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,1998,Male,6.62,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,250,France,1998,Male,7.72,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,15-60,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,276,Germany,2001,Female,6.53,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,276,Germany,2001,Male,6.4,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,276,Germany,2012,Female,6.32,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,276,Germany,2012,Male,6.07,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,300,Greece,2013,Female,5.65,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,300,Greece,2013,Female,6.58,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,300,Greece,2013,Male,4.9,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,300,Greece,2013,Male,4.08,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,348,Hungary,1999,Female,6.85,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,348,Hungary,1999,Male,5.92,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,348,Hungary,2009,Female,6.95,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,348,Hungary,2009,Male,5.9,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,372,Ireland,2005,Female,7.63,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,372,Ireland,2005,Male,7.25,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,380,Italy,2008,Female,7.07,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,380,Italy,2008,Male,6.03,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,380,Italy,2002,Female,7.12,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,380,Italy,2002,Male,5.93,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2001,Female,6.47,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2001,Male,6.2,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2006,Female,6.57,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2006,Male,6.38,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2011,Female,6.42,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,392,Japan,2011,Male,6.2,-,-,1,1,Commuting to work includes those to study as well; total unpaid care includes household work  care for children and other and shopping  volunteering,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,428,Latvia,2003,Female,7.82,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,428,Latvia,2003,Male,7.45,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,440,Lithuania,2003,Female,8.52,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,440,Lithuania,2003,Male,7.62,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,470,Malta,2002,Female,7.37,-,-,1,1,Paid work also includes study,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,470,Malta,2002,Male,5.87,-,-,1,1,Paid work also includes study,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,498,Republic of Moldova,2011,Female,7.53,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,498,Republic of Moldova,2011,Male,6.27,-,-,1,1,0,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,1999,Female,5.92,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,1999,Male,5.98,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2003,Female,5.72,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2003,Male,5.62,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2001,Female,5.72,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2001,Male,5.98,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2006,Female,6.4,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2006,Male,6.55,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2011,Female,5.87,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,2011,Male,6.35,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,1997,Female,4.75,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,528,Netherlands,1997,Male,5.43,-,-,1,1,Paid work does not include commuting to/from work,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,554,New Zealand,2009,Female,6.72,-,-,1,1,0,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,554,New Zealand,2009,Male,6.75,-,-,1,1,0,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,554,New Zealand,1998,Female,6.85,-,-,1,1,0,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,554,New Zealand,1998,Male,6.87,-,-,1,1,0,12+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2000,Female,6.42,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2000,Female,6.92,-,-,1,1,0,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2000,Male,6.62,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2000,Male,7.25,-,-,1,1,0,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2010,Female,5.8,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2010,Female,6.85,-,-,1,1,0,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2010,Male,7.17,-,-,1,1,0,16-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,578,Norway,2010,Male,6.37,-,-,1,1,Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2003,Female,7.23,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2003,Female,7.57,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2003,Male,7.02,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2003,Male,6.65,-,-,1,1,0,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2013,Female,7.12,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,616,Poland,2013,Male,6.83,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,620,Portugal,1999,Female,7.7,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,620,Portugal,1999,Female,8.78,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,620,Portugal,1999,Male,7.13,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,15-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,620,Portugal,1999,Male,5.77,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2000,Female,6.8,-,-,1,1,Paid work does not include commuting to/from work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2000,Male,5.6,-,-,1,1,Paid work does not include commuting to/from work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2011,Female,6.07,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2011,Female,6.97,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2011,Male,4.8,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,10+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,642,Romania,2011,Male,5.55,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,688,Serbia,2010,Female,7.1,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,688,Serbia,2010,Male,6.22,-,-,1,1,0,15+,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,705,Slovenia,2000,Female,8.08,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,705,Slovenia,2000,Male,6.98,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,724,Spain,2009,Female,6.9,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,724,Spain,2009,Male,5.8,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,724,Spain,2002,Female,7.32,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,724,Spain,2002,Male,6.45,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,752,Sweden,2000,Female,7.82,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,752,Sweden,2000,Male,8.07,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,752,Sweden,2010,Female,8.03,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,752,Sweden,2010,Male,8.12,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work,20-64,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,756,Switzerland,2000,Female,7.18,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,756,Switzerland,2000,Male,7.37,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
Average number of hours spent on paid and unpaid domestic work combined (total work burden)  by sex,Developed regions,756,Switzerland,2007,Female,7.17,-,-,1,1,Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work,20-74,-,-,-,-,-
