38 - Proportion of adults who are obese  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of adults who are obese  by sex,Southern Asia,586,Pakistan,2008,Female,8.4,3.5,15.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Southern Asia,586,Pakistan,2008,Male,3.5,1.4,6.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,8,Albania,2008,Female,20.5,9.6,32.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,8,Albania,2008,Male,21.7,11.9,31.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,20,Andorra,2008,Female,22.6,8.1,38.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,20,Andorra,2008,Male,25.7,12.9,39,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,36,Australia,2008,Female,24.9,21,28.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,36,Australia,2008,Male,25.2,22.1,28.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,40,Austria,2008,Female,17.1,6.5,29.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,40,Austria,2008,Male,19.2,9.8,28.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,56,Belgium,2008,Female,16.9,9.2,24.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,56,Belgium,2008,Male,21.2,14.4,27.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,70,Bosnia and Herzegovina,2008,Female,25.3,18,32.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,70,Bosnia and Herzegovina,2008,Male,22.7,16.2,29,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,100,Bulgaria,2008,Female,20.4,13.3,27.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,100,Bulgaria,2008,Male,22,16,27.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,112,Belarus,2008,Female,26.4,9.3,44.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,112,Belarus,2008,Male,19.7,7.4,34.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,124,Canada,2008,Female,23.9,19.8,27.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,124,Canada,2008,Male,24.6,21.8,27.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,191,Croatia,2008,Female,19.4,10.2,29.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,191,Croatia,2008,Male,22.8,14.4,31.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,196,Cyprus,2008,Female,21.9,14.6,29.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,196,Cyprus,2008,Male,24.8,18.4,32,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,203,Czech Republic,2008,Female,26.5,21.1,32.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,203,Czech Republic,2008,Male,30.5,25.7,35.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,208,Denmark,2008,Female,15.4,7.3,24.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,208,Denmark,2008,Male,17.1,10.5,23.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,233,Estonia,2008,Female,17.6,8.4,28.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,233,Estonia,2008,Male,20.2,12,28.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,246,Finland,2008,Female,18.6,14,23.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,246,Finland,2008,Male,21,16.8,25,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,250,France,2008,Female,14.6,10.4,19.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,250,France,2008,Male,16.8,13.3,20.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,276,Germany,2008,Female,19.2,14.3,24.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,276,Germany,2008,Male,23.1,18.8,27.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,300,Greece,2008,Female,16.1,9.6,22.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,300,Greece,2008,Male,18.8,13,24.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,348,Hungary,2008,Female,22.9,11.1,35.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,348,Hungary,2008,Male,26.2,17,36.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,352,Iceland,2008,Female,20.3,9.6,32.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,352,Iceland,2008,Male,23.4,15,32.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,372,Ireland,2008,Female,23.3,18.5,28,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,372,Ireland,2008,Male,25.7,22.5,29.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,376,Israel,2008,Female,27.6,22.5,33.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,376,Israel,2008,Male,23.2,19.3,27.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,380,Italy,2008,Female,14.9,10.6,19.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,380,Italy,2008,Male,19.3,15.3,23.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,392,Japan,2008,Female,3.5,2.3,4.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,392,Japan,2008,Male,5.5,4.4,6.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,428,Latvia,2008,Female,21.8,12.1,32,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,428,Latvia,2008,Male,21.5,13.2,30.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,440,Lithuania,2008,Female,24.7,14.9,35,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,440,Lithuania,2008,Male,23.9,15.3,32.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,442,Luxembourg,2008,Female,22.2,10.2,35.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,442,Luxembourg,2008,Male,24.5,14.4,35.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,470,Malta,2008,Female,26.8,13.8,40,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,470,Malta,2008,Male,26.1,16,36.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,498,Republic of Moldova,2008,Female,28.8,21.9,35.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,498,Republic of Moldova,2008,Male,10,2.2,22.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,499,Montenegro,2008,Female,20.7,6.3,38.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,499,Montenegro,2008,Male,22.8,9.6,37.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,528,Netherlands,2008,Female,16.1,11.4,21,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,528,Netherlands,2008,Male,16.1,12.5,19.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,554,New Zealand,2008,Female,27.7,22.4,32.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,554,New Zealand,2008,Male,26.2,22.8,29.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,578,Norway,2008,Female,17.9,12.3,24,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,578,Norway,2008,Male,21.6,16.8,26.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,616,Poland,2008,Female,22.9,18.4,27.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,616,Poland,2008,Male,22.9,18.7,26.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,620,Portugal,2008,Female,22.3,16.4,28.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,620,Portugal,2008,Male,20.4,14.9,25.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,642,Romania,2008,Female,19,10,28.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,642,Romania,2008,Male,16.3,9.2,24.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,643,Russian Federation,2008,Female,29.8,25.8,33.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,643,Russian Federation,2008,Male,18.4,15.1,21.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,688,Serbia,2008,Female,20.3,15.4,25.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,688,Serbia,2008,Male,25.5,21.4,29.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,703,Slovakia,2008,Female,24.3,8.7,41.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,703,Slovakia,2008,Male,24.9,11.5,39.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,705,Slovenia,2008,Female,25.9,9.3,44,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,705,Slovenia,2008,Male,28.1,13.8,42.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,724,Spain,2008,Female,23,18.4,27.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,724,Spain,2008,Male,24.9,21.1,29.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,752,Sweden,2008,Female,15,10.1,20.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,752,Sweden,2008,Male,18.2,13.6,23,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,756,Switzerland,2008,Female,11.6,5.5,19,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,756,Switzerland,2008,Male,18.3,11.6,24.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,804,Ukraine,2008,Female,23.6,12.7,34.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,804,Ukraine,2008,Male,15.5,5,29.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2008,Female,18.9,7.8,30.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,807,The former Yugoslav Republic of Macedonia,2008,Male,21.6,8.9,36,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2008,Female,25.2,21.5,28.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2008,Male,24.4,21.6,27.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,840,United States of America,2008,Female,33.2,29.6,37,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Developed regions,840,United States of America,2008,Male,30.2,27.5,33.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,12,Algeria,2008,Female,24.3,15.6,33,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,12,Algeria,2008,Male,10.7,6.5,16.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,434,Libya,2008,Female,41.3,36,46.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,434,Libya,2008,Male,21.5,17.5,25.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,504,Morocco,2008,Female,23.1,16.7,29.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,504,Morocco,2008,Male,11.1,6.8,17,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,788,Tunisia,2008,Female,33.4,24,43.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,788,Tunisia,2008,Male,13.9,7.8,21,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,818,Egypt,2008,Female,46.3,42.7,49.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Northern Africa,818,Egypt,2008,Male,22.5,16.5,28.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,90,Solomon Islands,2008,Female,39.2,30.3,47.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,90,Solomon Islands,2008,Male,25.3,18.6,31.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,184,Cook Islands,2008,Female,68.5,59.8,77.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,184,Cook Islands,2008,Male,59.7,52.4,67.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,242,Fiji,2008,Female,42.2,33.5,50.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,242,Fiji,2008,Male,21.3,14.3,28,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,296,Kiribati,2008,Female,53.6,45.7,61.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,296,Kiribati,2008,Male,37.7,31.2,44.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,520,Nauru,2008,Female,74.7,67,82.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,520,Nauru,2008,Male,67.5,60.1,74.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,548,Vanuatu,2008,Female,36.8,28.8,45,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,548,Vanuatu,2008,Male,22.9,16.2,29.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,583,Micronesia (Federated States of),2008,Female,53.4,44.2,62.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,583,Micronesia (Federated States of),2008,Male,30.9,23.5,38.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,584,Marshall Islands,2008,Female,53.9,44.6,62.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,584,Marshall Islands,2008,Male,38.8,30.8,47,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,585,Palau,2008,Female,56.3,38.9,74.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,585,Palau,2008,Male,44.9,29.4,60,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,598,Papua New Guinea,2008,Female,20.1,13.1,27.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,598,Papua New Guinea,2008,Male,11.8,8.6,16,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,776,Tonga,2008,Female,70.3,61.8,78.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,776,Tonga,2008,Male,49.1,42,56,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,882,Samoa,2008,Female,66.7,57.7,75.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Oceania,882,Samoa,2008,Male,45.3,37.5,53.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,24,Angola,2008,Female,10.2,1.4,25.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,24,Angola,2008,Male,3.8,0.5,10.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,72,Botswana,2008,Female,22.8,17,28.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,72,Botswana,2008,Male,3,1.8,4.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,108,Burundi,2008,Female,3.7,0.3,12.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,108,Burundi,2008,Male,2.8,0.3,8.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,120,Cameroon,2008,Female,15.1,10.1,21.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,120,Cameroon,2008,Male,7,3.9,11,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,132,Cabo Verde,2008,Female,15.3,10.4,21.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,132,Cabo Verde,2008,Male,6.3,4.2,8.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,140,Central African Republic,2008,Female,5.3,1.2,12.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,140,Central African Republic,2008,Male,2,0.2,6.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,148,Chad,2008,Female,3.8,1.8,6.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,148,Chad,2008,Male,2.4,0.8,5.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,174,Comoros,2008,Female,5.3,1.7,10.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,174,Comoros,2008,Male,3.5,0.6,9.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,178,Congo,2008,Female,7.5,3.5,12.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,178,Congo,2008,Male,2.8,0.8,6.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,180,Democratic Republic of the Congo,2008,Female,3,1.6,5.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,180,Democratic Republic of the Congo,2008,Male,0.7,0.2,2.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,204,Benin,2008,Female,9.5,6.9,12.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,204,Benin,2008,Male,3.5,2.2,5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,226,Equatorial Guinea,2008,Female,14.8,2.4,33.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,226,Equatorial Guinea,2008,Male,7.9,1.3,21,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,231,Ethiopia,2008,Female,1.6,0.8,2.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,231,Ethiopia,2008,Male,0.9,0.3,1.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,232,Eritrea,2008,Female,2.3,0.9,4.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,232,Eritrea,2008,Male,1.3,0.6,2.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,262,Djibouti,2008,Female,13.8,2.8,30.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,262,Djibouti,2008,Male,6.7,1.3,16.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,266,Gabon,2008,Female,21.5,15.3,28.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,266,Gabon,2008,Male,8.4,5.3,12.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,270,Gambia,2008,Female,14.4,7,25.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,270,Gambia,2008,Male,2.3,0.8,5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,288,Ghana,2008,Female,11.7,9.4,14.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,288,Ghana,2008,Male,4.4,3,5.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,324,Guinea,2008,Female,5.1,2.5,8.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,324,Guinea,2008,Male,4.3,0.7,10.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,384,Côte d'Ivoire,2008,Female,9.7,4.9,15.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,384,Côte d'Ivoire,2008,Male,3.9,1.3,7.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,404,Kenya,2008,Female,6.8,4.3,9.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,404,Kenya,2008,Male,2.5,0.5,6.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,426,Lesotho,2008,Female,26.6,18.9,33.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,426,Lesotho,2008,Male,3.1,0.4,8.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,430,Liberia,2008,Female,7.7,4.4,11.9,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,430,Liberia,2008,Male,3.1,0.5,8.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,450,Madagascar,2008,Female,1.5,0.9,2.3,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,450,Madagascar,2008,Male,1.8,0.8,3.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,454,Malawi,2008,Female,6.2,4.2,8.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,454,Malawi,2008,Male,2.6,1.7,3.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,466,Mali,2008,Female,6.8,4.2,10.2,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,466,Mali,2008,Male,2.4,1,4.7,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,478,Mauritania,2008,Female,23.3,15.2,31,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,478,Mauritania,2008,Male,4.3,1.5,8.1,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,480,Mauritius,2008,Female,23,13.3,31.8,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,480,Mauritius,2008,Male,12.9,7.3,20.5,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,508,Mozambique,2008,Female,7.8,4.5,11.6,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,508,Mozambique,2008,Male,2.6,1.4,4.4,3,2,-,-,-,-,-,-,-
Proportion of adults who are obese  by sex,Sub-Saharan Africa,516,Namibia,2008,Female,16.8,11.9,22.1,3,2,-,-,-,-,-,-,-
