25 - Share of female science  engineering  manufacturing and construction graduates at tertiary level

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2007,Female,23.83,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2009,Female,24.11,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2010,Female,23.49,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2001,Female,21,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2004,Female,22.56,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2011,Female,25.15,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2012,Female,25.54,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,40,Austria,2013,Female,25.15,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2008,Female,25.87,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2000,Female,24.97,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2009,Female,27.15,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2010,Female,23.99,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2001,Female,23.9,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2006,Female,26.49,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2011,Female,24.67,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2002,Female,24.62,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,56,Belgium,2012,Female,24.2,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2005,Female,38.89,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2007,Female,18.92,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2009,Female,24.24,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2010,Female,38.1,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2001,Female,26.67,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2011,Female,39.13,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2012,Female,25.71,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,60,Bermuda,2014,Female,100,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,70,Bosnia and Herzegovina,2013,Female,41.57,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,70,Bosnia and Herzegovina,2014,Female,42.09,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,1999,Female,46.01,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2003,Female,42.13,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2008,Female,36.96,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2000,Female,45.63,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2005,Female,41.14,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2007,Female,41.25,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2009,Female,37.4,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2010,Female,38.82,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2001,Female,40.13,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2004,Female,41.68,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2011,Female,38.76,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2002,Female,39.67,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2012,Female,37.63,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,100,Bulgaria,2013,Female,38.32,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,112,Belarus,2010,Female,18.62,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,112,Belarus,2011,Female,33.37,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,112,Belarus,2012,Female,32.52,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,112,Belarus,2013,Female,31.77,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,112,Belarus,2014,Female,30.78,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,124,Canada,1999,Female,30.6,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,124,Canada,1998,Female,29.79,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,124,Canada,2002,Female,31.6,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,1999,Female,33.95,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2003,Female,34.78,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2008,Female,33.18,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2005,Female,32.73,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2007,Female,34.94,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2009,Female,34.04,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2010,Female,37.6,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2001,Female,38.54,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2006,Female,35.27,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2002,Female,35.98,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,191,Croatia,2012,Female,34.56,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,1999,Female,38.74,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2003,Female,27.64,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2008,Female,37.41,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2007,Female,31.51,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2009,Female,37,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2010,Female,39.29,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2004,Female,37.12,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2006,Female,35.94,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2011,Female,32.91,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2002,Female,35.39,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2012,Female,48.68,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,196,Cyprus,2013,Female,38.59,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,1999,Female,25.38,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2003,Female,29.27,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2008,Female,30.05,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2000,Female,26.95,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2005,Female,27.38,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2007,Female,29.28,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2009,Female,30.99,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2010,Female,29.8,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2001,Female,27.12,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2004,Female,29.37,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2006,Female,26.48,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2011,Female,32.04,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2002,Female,28.62,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2012,Female,32.37,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,203,Czech Republic,2013,Female,32.75,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,1999,Female,30.5,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2003,Female,30.29,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2008,Female,36.38,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2000,Female,31.98,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2005,Female,33.93,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2007,Female,35.97,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2009,Female,36.5,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2010,Female,36.7,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2001,Female,28.55,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2004,Female,32.27,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2006,Female,34.1,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2011,Female,37.92,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2002,Female,28.52,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2012,Female,37.25,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,208,Denmark,2013,Female,35.34,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,1999,Female,34.01,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2003,Female,42.54,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2008,Female,42.06,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2000,Female,35.41,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2005,Female,43.54,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2007,Female,38.67,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2009,Female,39.76,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2010,Female,39,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2001,Female,33.36,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2004,Female,40.62,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2006,Female,42.86,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2011,Female,37.75,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2002,Female,39.9,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,233,Estonia,2012,Female,36.17,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,1999,Female,25.12,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2003,Female,30.01,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2000,Female,27.31,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2007,Female,28.93,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2009,Female,29.06,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2010,Female,27.59,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,1998,Female,24.02,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2001,Female,26.77,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2004,Female,29.71,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2006,Female,28.46,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2011,Female,28.81,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2002,Female,27.63,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2012,Female,27.82,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,246,Finland,2013,Female,27.05,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,250,France,1999,Female,31.19,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,250,France,2003,Female,30.27,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,250,France,2008,Female,28.54,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,250,France,2000,Female,30.3,-,-,1,1,-,-,-,-,-,-,-
Share of female science  engineering  manufacturing and construction graduates at tertiary level,Developed regions,250,France,2005,Female,27.94,-,-,1,1,-,-,-,-,-,-,-
