14 - Proportion of employed working part-time  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2011,Male,7.1,-,-,1,1,Age:15+,Repository:NSO,Reference period:March to May,-,Part-time hours cut-off:30,Hours measured (actual or usual):actual,-
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2011,Both sexes,9.2,-,-,1,1,Age:15+,Repository:NSO,Reference period:March to May,-,Part-time hours cut-off:30,Hours measured (actual or usual):actual,-
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2012,Female,13.3,-,-,1,1,Age:15+,Repository:NSO,Reference period:March to April,-,Part-time hours cut-off:30,Hours measured (actual or usual):actual,-
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2012,Male,1.4,-,-,1,1,Age:15+,Repository:NSO,Reference period:March to April,-,Part-time hours cut-off:30,Hours measured (actual or usual):actual,-
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2012,Both sexes,8.9,-,-,1,1,Age:15+,Repository:NSO,Reference period:March to April,-,Part-time hours cut-off:30,Hours measured (actual or usual):actual,-
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2015,Female,7.14,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2015,Male,2.94,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Proportion of employed working part-time  by sex,Southern Asia,64,Bhutan,2015,Both sexes,4.89,-,-,1,1,-,-,-,-,-,-,Data reference period: November | Geographical coverage: Total national  excluding overseas territories
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2009,Female,31.04,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2009,Male,21.61,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2009,Both sexes,24.89,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2010,Female,28.7,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2010,Male,18.52,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2010,Both sexes,21.92,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2011,Female,22.71,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2011,Male,13.26,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2011,Both sexes,16.36,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2012,Female,17.85,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2012,Male,10.24,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2012,Both sexes,12.68,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2013,Female,26.4,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2013,Male,16.2,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2013,Both sexes,19.74,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2014,Female,24.41,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2014,Male,15.75,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,144,Sri Lanka,2014,Both sexes,18.7,-,-,1,1,-,-,-,-,-,-,Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Female,44.06,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Male,16.78,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2014,Both sexes,20.75,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Female,41.95,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Male,15.62,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,364,Iran (Islamic Republic of),2015,Both sexes,19.76,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Population coverage: Excluding institutional population
Proportion of employed working part-time  by sex,Southern Asia,524,Nepal,2008,Female,26.76,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,524,Nepal,2008,Male,17.05,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,524,Nepal,2008,Both sexes,22.09,-,-,1,1,Break in series: Methodology revised,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Southern Asia,586,Pakistan,2003,Female,45.3,-,-,1,1,Age:10+,-,Reference period:Beginning of the year,-,Part-time hours cut-off:35,Hours measured (actual or usual):actual,Coverage:Civilian
Proportion of employed working part-time  by sex,Southern Asia,586,Pakistan,2003,Male,8.5,-,-,1,1,Age:10+,-,Reference period:Beginning of the year,-,Part-time hours cut-off:35,Hours measured (actual or usual):actual,Coverage:Civilian
Proportion of employed working part-time  by sex,Southern Asia,586,Pakistan,2003,Both sexes,14.8,-,-,1,1,Age:10+,-,Reference period:Beginning of the year,-,Part-time hours cut-off:35,Hours measured (actual or usual):actual,Coverage:Civilian
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2009,Female,22.28,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2009,Male,8.88,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2009,Both sexes,14.62,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2001,Female,50.2,-,-,1,1,Age:15+,-,-,-,Part-time hours cut-off:35,Hours measured (actual or usual):usual,-
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2001,Male,46.1,-,-,1,1,Age:15+,-,-,-,Part-time hours cut-off:35,Hours measured (actual or usual):usual,-
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2001,Both sexes,47.6,-,-,1,1,Age:15+,-,-,-,Part-time hours cut-off:35,Hours measured (actual or usual):usual,-
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2011,Female,26.47,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2011,Male,16.99,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2011,Both sexes,21.17,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2012,Female,23.62,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2012,Male,16.67,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2012,Both sexes,19.72,-,-,1,1,-,-,-,-,-,-,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2013,Female,23.92,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2013,Male,15.66,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2013,Both sexes,19.38,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2014,Female,30.3,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2014,Male,19.4,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2014,Both sexes,24.15,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2015,Female,27.25,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2015,Male,17.9,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,8,Albania,2015,Both sexes,21.91,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1999,Female,45.87,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1999,Male,20.51,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1999,Both sexes,31.57,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2003,Female,46.48,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2003,Male,21.72,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2003,Both sexes,32.79,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2008,Female,45.44,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2008,Male,22.02,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2008,Both sexes,32.6,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2000,Female,45.21,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2000,Male,20.51,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2000,Both sexes,31.4,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2005,Female,46.19,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2005,Male,22.03,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2005,Both sexes,32.88,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2007,Female,47.12,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2007,Male,23.97,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2007,Both sexes,34.4,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2009,Female,46.41,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2009,Male,23.59,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2009,Both sexes,33.99,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2010,Female,46.94,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2010,Male,23.8,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2010,Both sexes,34.3,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1996,Female,46.06,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1996,Male,20.88,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1996,Both sexes,31.75,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1998,Female,45.42,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1998,Male,20.13,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1998,Both sexes,31.13,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2001,Female,46.78,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2001,Male,22.42,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2001,Both sexes,33.25,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2004,Female,46.36,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2004,Male,22.25,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2004,Both sexes,33,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2006,Female,46.24,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2006,Male,22.81,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2006,Both sexes,33.37,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1995,Female,45.27,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1995,Male,19.69,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1995,Both sexes,30.7,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2011,Female,46.56,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2011,Male,23.58,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2011,Both sexes,34.04,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1997,Female,45.57,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1997,Male,20.01,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,1997,Both sexes,31.08,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2002,Female,46.96,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2002,Male,21.83,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2002,Both sexes,33.01,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2012,Female,48.05,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2012,Male,24.81,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2012,Both sexes,35.42,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2013,Female,47.94,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2013,Male,25.47,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2013,Both sexes,35.77,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2014,Female,46.69,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2014,Male,23.65,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2014,Both sexes,34.23,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2015,Female,46.84,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2015,Male,24.43,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,36,Australia,2015,Both sexes,34.76,-,-,1,1,-,-,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Proportion of employed working part-time  by sex,Developed regions,40,Austria,1999,Female,33.32,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,1999,Male,8.92,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,1999,Both sexes,19.64,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2003,Female,34.82,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2003,Male,8.44,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2003,Both sexes,20.3,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2008,Female,43.63,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2008,Male,17.6,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2008,Both sexes,29.53,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2000,Female,34.08,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2000,Male,8.52,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2000,Both sexes,19.77,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2005,Female,43.08,-,-,1,1,Break in series: Methodology revised,Break in series: Change in definition or concept,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2005,Male,16.96,-,-,1,1,Break in series: Methodology revised,Break in series: Change in definition or concept,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2005,Both sexes,28.82,-,-,1,1,Break in series: Methodology revised,Break in series: Change in definition or concept,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2007,Female,43.73,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2007,Male,17.11,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2007,Both sexes,29.23,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2009,Female,46.36,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2009,Male,21.1,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2009,Both sexes,32.83,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2010,Female,46.66,-,-,1,1,-,-,-,-,-,-,-
Proportion of employed working part-time  by sex,Developed regions,40,Austria,2010,Male,20.31,-,-,1,1,-,-,-,-,-,-,-
