31b - Educational attainment (lower secondary) of the population aged 25 and older  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,36,Australia,2012,Male,42.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,36,Australia,2012,Both sexes,46.46,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2010,Female,23.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2010,Male,28.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2010,Both sexes,26.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Female,24.33,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Male,29.86,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,40,Austria,2012,Both sexes,26.99,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Female,31.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Male,31.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2010,Both sexes,31.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Female,32.06,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Male,32.26,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,56,Belgium,2011,Both sexes,32.16,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Female,51.22,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Male,44.95,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,60,Bermuda,2010,Both sexes,48.24,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Female,8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Male,10.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2010,Both sexes,9.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Female,8.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Male,11.63,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,70,Bosnia and Herzegovina,2011,Both sexes,9.85,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Female,61.73,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Male,61.42,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,112,Belarus,2009,Both sexes,61.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Female,54.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Male,57.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2006,Both sexes,56,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Female,58.62,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Male,60.73,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,124,Canada,2011,Both sexes,59.64,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Female,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Male,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,191,Croatia,2011,Both sexes,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Female,32.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Male,32.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Both sexes,32.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Female,36.74,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Male,34.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Both sexes,35.67,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Female,17.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Male,19.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Both sexes,18.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Female,18.52,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Male,19.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Both sexes,19.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Female,24.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Male,24.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2010,Both sexes,24.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Female,26.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Male,25.68,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,250,France,2012,Both sexes,26.06,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Female,25.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Male,35.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2010,Both sexes,30.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Female,27.75,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Male,36.02,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,276,Germany,2012,Both sexes,31.77,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Female,25.98,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Male,27.76,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,300,Greece,2010,Both sexes,26.84,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Female,22.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Male,20.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2011,Both sexes,21.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Female,24.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Male,21.04,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,348,Hungary,2012,Both sexes,22.85,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Female,30.49,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Male,28.59,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,352,Iceland,2005,Both sexes,29.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Female,44.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Male,41.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2010,Both sexes,43,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Female,36.46,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Male,35.57,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,372,Ireland,2011,Both sexes,36.02,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Female,45.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Male,40.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2010,Both sexes,43.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Female,47.32,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Male,41.39,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,376,Israel,2012,Both sexes,44.46,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Female,13.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Male,12.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2010,Both sexes,12.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Female,14.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Male,12.82,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,380,Italy,2012,Both sexes,13.54,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Female,40.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Male,26.5,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2011,Both sexes,34.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Female,42.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Male,27.56,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,428,Latvia,2012,Both sexes,35.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Female,53.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Male,44.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2011,Both sexes,49.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Female,53.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Male,44.32,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,440,Lithuania,2012,Both sexes,49.69,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Female,15.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Male,24.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2011,Both sexes,19.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Female,18.57,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Male,26.46,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,470,Malta,2012,Both sexes,22.44,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Female,35.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Male,27.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2010,Both sexes,31.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Female,51.34,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Male,59.01,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,498,Republic of Moldova,2012,Both sexes,54.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Female,21.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Male,16.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2006,Both sexes,19.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Female,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Male,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,499,Montenegro,2011,Both sexes,0,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Female,28.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Male,35.3,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2010,Both sexes,31.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Female,28.93,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Male,34.72,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,528,Netherlands,2012,Both sexes,31.77,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,554,New Zealand,2011,Female,41.45,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,554,New Zealand,2011,Male,48.88,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,554,New Zealand,2011,Both sexes,45.03,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Female,33.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Male,31.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2010,Both sexes,32.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Female,35.57,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Male,33.02,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,578,Norway,2011,Both sexes,34.31,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Female,27.7,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Male,20.6,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2011,Both sexes,24.4,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Female,28.53,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Male,21.31,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,616,Poland,2012,Both sexes,25.12,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Female,15,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Male,11.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2010,Both sexes,13.2,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Female,17.21,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Male,14.06,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,620,Portugal,2012,Both sexes,15.72,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Female,15.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Male,16.8,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2010,Both sexes,15.9,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Female,16.54,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Male,17.71,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,642,Romania,2012,Both sexes,17.1,-,-,2,2,-,-,-,-,-,-,-
Educational attainment (post-secondary) of the population aged 25 and older  by sex,Developed regions,643,Russian Federation,2010,Female,66.13,-,-,2,2,-,-,-,-,-,-,-
