"LOCATION","Pays","INDICATOR","Indicateur","SEX","Sexe","AGE","Age","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australie","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,1.76,,
"AUS","Australie","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,1.567,,
"AUS","Australie","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,1.567,,
"AUS","Australie","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,1.506,,
"AUS","Australie","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,1.62,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,6.428,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,6.347,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,6.921,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,6.747,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,5.886,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,6.503,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,6.503,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,6.665,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,6.325,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,6.482,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,6.432,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,6.542,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,6.478,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,6.262,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,6.585,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,6.23,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,6.25942945480346,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,3.058,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,2.969,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,2.991,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,2.913,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,2.244,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,2.244,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,2.528,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,2.603,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,2.579,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,2.536,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,2.505,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,2.384,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,2.292,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,2.236,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,2.358,"B","Rupture"
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,2.376,,
"AUT","Autriche","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,2.48517084121704,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,6.121,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,6.145,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,5.464,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,5.603,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,6.209,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,6.365,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,6.368,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,6.204,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,5.856,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,6.169,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,6.109,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.948,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,5.655,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,5.922,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,5.523,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,5.828,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,5.63478708267211,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,2.254,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,1.972,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,1.936,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,2.01,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,2.231,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,2.209,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,2.406,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,2.231,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,2.061,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,2.248,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,2.354,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,1.871,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,2.058,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,2.247,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,2.353,"B","Rupture"
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,2.373,,
"BEL","Belgique","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,2.3013048171997,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,6.585,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,6.593,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,6.508,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,6.617,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,6.374,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,6.054,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,5.823,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,5.906,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,5.742,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,5.803,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,2.849,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,2.72,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,2.646,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,2.575,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,2.495,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,2.572,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,2.352,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,2.415,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,2.404,,
"CAN","Canada","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,2.502,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,5.74,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,5.688,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,5.507,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,5.794,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,5.525,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,5.032,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,5.436,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,5.097,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,4.809,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,5.02,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,4.959,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,4.863,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,4.525,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,4.391,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,4.751,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,4.717,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,4.16666650772094,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,2.19,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,2.143,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,2.119,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,2.133,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,2.087,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,1.981,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,2.218,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,1.855,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,1.845,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,1.923,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,1.755,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,1.793,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,1.746,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,1.835,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,1.618,"B","Rupture"
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,1.788,,
"CZE","République tchèque","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,1.55182552337646,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,6.566,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2001","2001","PC","Pourcentage","0","Unités",,,6.376,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2002","2002","PC","Pourcentage","0","Unités",,,6.124,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2003","2003","PC","Pourcentage","0","Unités",,,5.774,"B","Rupture"
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2004","2004","PC","Pourcentage","0","Unités",,,5.267,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2005","2005","PC","Pourcentage","0","Unités",,,5.612,"B","Rupture"
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2006","2006","PC","Pourcentage","0","Unités",,,5.825,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2007","2007","PC","Pourcentage","0","Unités",,,5.658,"B","Rupture"
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2008","2008","PC","Pourcentage","0","Unités",,,5.633,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2009","2009","PC","Pourcentage","0","Unités",,,5.841,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2010","2010","PC","Pourcentage","0","Unités",,,5.275,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2011","2011","PC","Pourcentage","0","Unités",,,5.287,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2012","2012","PC","Pourcentage","0","Unités",,,5.221,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2013","2013","PC","Pourcentage","0","Unités",,,4.805,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2014","2014","PC","Pourcentage","0","Unités",,,4.898,"B","Rupture"
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2015","2015","PC","Pourcentage","0","Unités",,,4.872,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","MEN","Men","TOTAL","Total","2016","2016","PC","Pourcentage","0","Unités",,,4.63760089874267,,
"DNK","Danemark","ENT1","Part des personnes en emploi étant employeurs","WOMEN","Women","TOTAL","Total","2000","2000","PC","Pourcentage","0","Unités",,,1.486,,
