	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	0.0	1.0
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.1	0.938
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.1	0.938
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.1	0.938
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.4	0.812
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.4	0.812
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.8	0.784
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.4	0.8320000000000001
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.4	0.8320000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.2	0.856
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.2	0.856
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.2	0.856
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.5	0.83
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	22.3	0.5539999999999999
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	25.4	0.49200000000000005
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	53.1	0.06200000000000003
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	53.1	0.06200000000000003
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	53.1	0.06200000000000003
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	53.1	0.06200000000000003
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.0	0.62
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.4	0.5720000000000001
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.4	0.5720000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.4	0.5720000000000001
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.4	0.5720000000000001
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.4	0.5720000000000001
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.9	0.8420000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.5	0.81
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.5	0.81
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.5	0.81
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.5	0.81
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.5	0.81
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.8	0.8240000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.6	0.828
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.0	0.82
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.9	0.802
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.7	0.7859999999999999
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.7	0.7859999999999999
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.1	0.818
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.1	0.818
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	24.6	0.508
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.4	0.5920000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.4	0.5920000000000001
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.2	0.616
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.8	0.524
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.3	0.6940000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	18.9	0.622
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	13.3	0.7340000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.4	0.812
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	11.0	0.78
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	11.0	0.78
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.4	0.37200000000000005
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	30.5	0.39
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	30.5	0.39
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	36.4	0.272
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	36.4	0.272
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	36.4	0.272
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	18.1	0.638
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.6	0.528
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.6	0.528
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.1	0.578
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.3	0.594
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.3	0.594
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.3	0.594
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.3	0.594
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.3	0.594
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	13.9	0.722
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.1	0.37799999999999995
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.1	0.37799999999999995
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.1	0.37799999999999995
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.1	0.37799999999999995
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	31.1	0.37799999999999995
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	22.1	0.5579999999999999
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	25.1	0.498
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	25.2	0.496
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	26.0	0.48
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	26.3	0.474
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	27.0	0.46
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.6	0.8079999999999999
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.6	0.828
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.6	0.828
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	5.2	0.8959999999999999
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	14.9	0.7020000000000001
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	14.9	0.7020000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	14.9	0.7020000000000001
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.8	0.7440000000000001
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.8	0.7440000000000001
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	14.2	0.716
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.8	0.684
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.8	0.684
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.8	0.684
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.8	0.684
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	21.3	0.574
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.4	0.532
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.6	0.528
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.6	0.528
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.7	0.526
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	24.2	0.516
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.4	0.8320000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.1	0.758
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.9	0.602
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.9	0.602
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	18.7	0.626
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	18.7	0.626
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.0	0.94
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.0	0.94
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	3.0	0.94
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	6.1	0.878
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	6.1	0.878
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.3	0.8540000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.4	0.852
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.4	0.852
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.4	0.852
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	7.4	0.852
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	11.3	0.774
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	36.8	0.26400000000000007
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	38.6	0.22799999999999998
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	33.3	0.3340000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	33.3	0.3340000000000001
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	35.1	0.298
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	35.1	0.298
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.9	0.8220000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.4	0.812
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.2	0.816
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	9.2	0.816
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	11.5	0.77
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.6	0.7879999999999999
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.5	0.53
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	23.8	0.524
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	25.8	0.484
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.2	0.696
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.9	0.602
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	18.5	0.63
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	43.2	0.13599999999999995
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	48.9	0.02200000000000003
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	48.9	0.02200000000000003
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	48.9	0.02200000000000003
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	48.9	0.02200000000000003
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	48.9	0.02200000000000003
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.5	0.75
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.5	0.75
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.5	0.75
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.5	0.75
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	17.9	0.642
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	17.9	0.642
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.5	0.69
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.5	0.61
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.0	0.62
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.0	0.6
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.0	0.6
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	22.0	0.56
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.6	0.688
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	15.6	0.688
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	16.3	0.674
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	16.3	0.674
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	16.3	0.674
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	16.3	0.674
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.4	0.8320000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.6	0.7879999999999999
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.9	0.8220000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.9	0.8220000000000001
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.9	0.8220000000000001
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	8.9	0.8220000000000001
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	38.0	0.24
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	39.1	0.21799999999999997
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	38.0	0.24
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	37.4	0.252
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	37.4	0.252
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	37.4	0.252
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	13.8	0.7240000000000001
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.7	0.746
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.7	0.746
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	12.7	0.746
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.8	0.784
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	10.8	0.784
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	19.7	0.606
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	20.8	0.584
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	26.8	0.46399999999999997
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	26.8	0.46399999999999997
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	32.3	0.35400000000000004
	2014	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	41.6	0.16799999999999998
	2015	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	41.6	0.16799999999999998
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	41.6	0.16799999999999998
	2017	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	41.6	0.16799999999999998
	2018	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	38.0	0.24
	2010	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	1.8	0.9640000000000001
	2016	Pourcentage_de_sièges_occupés_par_des_femmes_au_parlement_national	14.9	0.7020000000000001
