COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GRC,Grèce,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.5,,
USA,États-Unis,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.5,,
AUS,Australie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.7,,
FIN,Finlande,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.8,,
TUR,Turquie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,2.5,,
CZE,République tchèque,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,3.1,,
AUT,Autriche,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.8,,
ESP,Espagne,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.3,,
AUT,Autriche,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.8,,
EST,Estonie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.9,,
GBR,Royaume-Uni,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,7.8,,
USA,États-Unis,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.7,,
NOR,Norvège,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.5,,
POL,Pologne,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,7.0,,
RUS,Russie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,10.4,,
IRL,Irlande,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.5,,
FIN,Finlande,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,1.7,,
SVK,République slovaque,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,3.2,,
NLD,Pays-Bas,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.6,,
CHL,Chili,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,1.4,,
CZE,République tchèque,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,7.1,,
TUR,Turquie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,7.5,,
ITA,Italie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.3,,
KOR,Corée,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,3.3,,
AUS,Australie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.6,,
IDN,Indonésie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,0.9,,
SVN,Slovénie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.6,,
CZE,République tchèque,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.6,,
CHE,Suisse,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.9,,
EST,Estonie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.4,,
FRA,France,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.1,,
HUN,Hongrie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.1,,
DNK,Danemark,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.5,,
USA,États-Unis,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,11.8,,
AUT,Autriche,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.8,,
SVK,République slovaque,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,4.9,,
CHL,Chili,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,1.3,,
FRA,France,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.4,,
JPN,Japon,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,0.7,,
IDN,Indonésie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,0.8,,
ZAF,Afrique du Sud,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.7,,
CHL,Chili,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.1,,
OAVG,Moyenne OCDE,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.0,,
HUN,Hongrie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,4.1,,
CAN,Canada,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,10.5,,
PRT,Portugal,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,4.9,,
DEU,Allemagne,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.9,,
BRA,Brésil,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,4.6,,
OAVG,Moyenne OCDE,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,4.6,,
MEX,Mexique,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.6,,
ISR,Israël,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.6,,
PRT,Portugal,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,9.0,,
ITA,Italie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,4.7,,
HUN,Hongrie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,4.2,,
CAN,Canada,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,10.8,,
BRA,Brésil,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.5,,
ISL,Islande,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.5,,
IRL,Irlande,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,10.0,,
CAN,Canada,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,6.8,,
CHE,Suisse,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,9.8,,
ESP,Espagne,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.1,,
OAVG,Moyenne OCDE,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,4.6,,
MEX,Mexique,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.1,,
USA,États-Unis,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,11.8,,
HUN,Hongrie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.7,,
AUT,Autriche,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.7,,
GBR,Royaume-Uni,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,13.3,,
DEU,Allemagne,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.7,,
JPN,Japon,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,0.6,,
ISR,Israël,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,6.9,,
AUS,Australie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,13.2,,
SVK,République slovaque,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.1,,
DNK,Danemark,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,1.1,,
SWE,Suède,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,7.0,,
SVN,Slovénie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.9,,
GRC,Grèce,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.7,,
CHL,Chili,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.9,,
TUR,Turquie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.4,,
ZAF,Afrique du Sud,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.8,,
GRC,Grèce,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.4,,
JPN,Japon,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,3.8,,
KOR,Corée,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,0.5,,
IDN,Indonésie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.0,,
CHL,Chili,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,2.7,,
CHE,Suisse,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,9.8,,
POL,Pologne,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,7.1,,
KOR,Corée,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.9,,
ZAF,Afrique du Sud,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,6.1,,
JPN,Japon,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,3.9,,
RUS,Russie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,10.0,,
SVK,République slovaque,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,3.0,,
IDN,Indonésie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.0,,
CAN,Canada,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,10.4,,
NOR,Norvège,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.5,,
DNK,Danemark,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,1.0,,
FIN,Finlande,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,2.2,,
FRA,France,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,8.5,,
USA,États-Unis,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,11.5,,
BEL,Belgique,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,10.2,,
IRL,Irlande,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.5,,
GRC,Grèce,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,6.2,,
GBR,Royaume-Uni,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,12.8,,
FIN,Finlande,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,5.0,,
DNK,Danemark,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,2.6,,
AUS,Australie,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.8,,
CHE,Suisse,EMP10,"Part des employés cadres supérieurs, par sexe",WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,5.7,,
TUR,Turquie,EMP10,"Part des employés cadres supérieurs, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.2,,
