COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,26.603,,
AUS,Australie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2005,2005,PC,Pourcentage,0,Unités,,,10.886,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,10.282,,
KOR,Corée,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,5.294,,
ISR,Israël,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1991,1991,PC,Pourcentage,0,Unités,,,20.137999999999998,,
SVN,Slovénie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,16.849,,
NOR,Norvège,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,7.688,,
POL,Pologne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1996,1996,PC,Pourcentage,0,Unités,,,31.24,,
KOR,Corée,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,6.557,,
CAN,Canada,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,15.283,,
ISL,Islande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,9.211,,
RUS,Russie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,14.46,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,6.581,,
DEU,Allemagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2002,2002,PC,Pourcentage,0,Unités,,,8.013,,
FRA,France,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,16.594,,
GRC,Grèce,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,35.599000000000004,,
DEU,Allemagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2005,2005,PC,Pourcentage,0,Unités,,,14.047,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,25.52,,
SWE,Suède,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,19.762999999999998,,
NLD,Pays-Bas,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1993,1993,PC,Pourcentage,0,Unités,,,9.692,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2010,2010,PC,Pourcentage,0,Unités,,,9.333,,
EST,Estonie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,11.290999999999999,,
DEU,Allemagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1999,1999,PC,Pourcentage,0,Unités,,,7.87,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,15.222999999999999,,
AUS,Australie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1999,1999,PC,Pourcentage,0,Unités,,,13.744000000000002,,
USA,États-Unis,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2005,2005,PC,Pourcentage,0,Unités,,,12.384,,
CZE,République tchèque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,7.4670000000000005,,
LUX,Luxembourg,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,12.527999999999999,,
JPN,Japon,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2009,2009,PC,Pourcentage,0,Unités,,,8.07,,
IND,Inde,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,11.554,,
AUS,Australie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2002,2002,PC,Pourcentage,0,Unités,,,13.790999999999999,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,5.718999999999999,,
OAVG,Moyenne OCDE,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1991,1991,PC,Pourcentage,0,Unités,,,13.7,,
HUN,Hongrie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,18.862000000000002,,
GBR,Royaume-Uni,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1999,1999,PC,Pourcentage,0,Unités,,,10.717,,
GRC,Grèce,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,39.306,,
SWE,Suède,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,20.592,,
USA,États-Unis,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,14.354000000000001,,
IDN,Indonésie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,19.413,,
NLD,Pays-Bas,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,10.794,,
ITA,Italie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,27.006999999999998,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,10.474,,
FRA,France,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1993,1993,PC,Pourcentage,0,Unités,,,28.4,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,41.849,,
BEL,Belgique,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2011,2011,PC,Pourcentage,0,Unités,,,18.743,,
PRT,Portugal,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,14.578,,
NZL,Nouvelle-Zélande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1996,1996,PC,Pourcentage,0,Unités,,,12.875,,
RUS,Russie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,24.052,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,18.744,,
ITA,Italie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,28.145,,
RUS,Russie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1994,1994,PC,Pourcentage,0,Unités,,,17.505,,
ZAF,Afrique du Sud,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,45.56,,
IDN,Indonésie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,19.581,,
LUX,Luxembourg,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2011,2011,PC,Pourcentage,0,Unités,,,13.34,,
GRC,Grèce,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,35.611999999999995,,
LUX,Luxembourg,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,7.0920000000000005,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,4.957,,
EST,Estonie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2005,2005,PC,Pourcentage,0,Unités,,,13.822000000000001,,
SWE,Suède,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2003,2003,PC,Pourcentage,0,Unités,,,14.238,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,7.144,,
CHE,Suisse,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,4.7989999999999995,,
LUX,Luxembourg,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,22.482,,
USA,États-Unis,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,9.751,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,8.729,,
OAVG,Moyenne OCDE,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1994,1994,PC,Pourcentage,0,Unités,,,17.2,,
JPN,Japon,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1991,1991,PC,Pourcentage,0,Unités,,,4.718999999999999,,
GRC,Grèce,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,17.582,,
FRA,France,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,21.807,,
TUR,Turquie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1996,1996,PC,Pourcentage,0,Unités,,,11.147,,
EST,Estonie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,12.357000000000001,,
CHE,Suisse,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,8.777000000000001,,
NOR,Norvège,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1993,1993,PC,Pourcentage,0,Unités,,,13.194,,
PRT,Portugal,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,20.303,,
NZL,Nouvelle-Zélande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2002,2002,PC,Pourcentage,0,Unités,,,11.793,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,56.223,,
GBR,Royaume-Uni,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,12.013,,
POL,Pologne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2009,2009,PC,Pourcentage,0,Unités,,,20.208,,
DNK,Danemark,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2006,2006,PC,Pourcentage,0,Unités,,,7.8870000000000005,,
FRA,France,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1996,1996,PC,Pourcentage,0,Unités,,,31.865,,
IRL,Irlande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,40.0,,
SVN,Slovénie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2000,2000,PC,Pourcentage,0,Unités,,,18.517,,
BEL,Belgique,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,18.72,,
CHL,Chili,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,19.137999999999998,,
NOR,Norvège,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1990,1990,PC,Pourcentage,0,Unités,,,10.975999999999999,,
AUS,Australie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,9.017000000000001,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,22.559,,
CAN,Canada,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1991,1991,PC,Pourcentage,0,Unités,,,12.894,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2004,2004,PC,Pourcentage,0,Unités,,,34.196,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2003,2003,PC,Pourcentage,0,Unités,,,8.281,,
CZE,République tchèque,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2013,2013,PC,Pourcentage,0,Unités,,,19.449,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,9.252,,
CHE,Suisse,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,5.375,,
USA,États-Unis,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,9.61,,
EST,Estonie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2011,2011,PC,Pourcentage,0,Unités,,,20.585,,
FIN,Finlande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,17.68,,
BEL,Belgique,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1990,1990,PC,Pourcentage,0,Unités,,,10.099,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1994,1994,PC,Pourcentage,0,Unités,,,26.521,,
SWE,Suède,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,25.023000000000003,,
CZE,République tchèque,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2010,2010,PC,Pourcentage,0,Unités,,,18.477999999999998,,
SVN,Slovénie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,9.857000000000001,,
AUT,Autriche,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2010,2010,PC,Pourcentage,0,Unités,,,9.565,,
ITA,Italie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,27.156,,
IDN,Indonésie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,22.315,,
IND,Inde,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,10.395999999999999,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2010,2010,PC,Pourcentage,0,Unités,,,34.71,,
IRL,Irlande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,25.064,,
KOR,Corée,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1998,1998,PC,Pourcentage,0,Unités,,,12.722999999999999,,
FIN,Finlande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1992,1992,PC,Pourcentage,0,Unités,,,25.945999999999998,,
USA,États-Unis,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2011,2011,PC,Pourcentage,0,Unités,,,18.745,,
SVK,République slovaque,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,20.264,,
ISR,Israël,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1997,1997,PC,Pourcentage,0,Unités,,,13.867,,
TUR,Turquie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2002,2002,PC,Pourcentage,0,Unités,,,17.08,,
POL,Pologne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2002,2002,PC,Pourcentage,0,Unités,,,44.373999999999995,,
DEU,Allemagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2008,2008,PC,Pourcentage,0,Unités,,,10.027000000000001,,
PRT,Portugal,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1991,1991,PC,Pourcentage,0,Unités,,,12.395999999999999,,
PRT,Portugal,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2011,2011,PC,Pourcentage,0,Unités,,,31.719,,
DEU,Allemagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,12.175999999999998,,
DNK,Danemark,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1993,1993,PC,Pourcentage,0,Unités,,,14.719000000000001,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2010,2010,PC,Pourcentage,0,Unités,,,43.08,,
OAVG,Moyenne OCDE,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,20.2,,
JPN,Japon,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,7.115,,
GRC,Grèce,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,31.701999999999998,,
LUX,Luxembourg,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2007,2007,PC,Pourcentage,0,Unités,,,17.473,,
MEX,Mexique,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2000,2000,PC,Pourcentage,0,Unités,,,6.223,,
DNK,Danemark,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,1999,1999,PC,Pourcentage,0,Unités,,,10.453,,
FIN,Finlande,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1995,1995,PC,Pourcentage,0,Unités,,,25.749000000000002,,
ESP,Espagne,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,1993,1993,PC,Pourcentage,0,Unités,,,36.336,,
DNK,Danemark,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2012,2012,PC,Pourcentage,0,Unités,,,14.759,,
ITA,Italie,EMP3,"Taux de chômage, par sexe et groupe d'âge",MEN,Homme,1524,15-24,2001,2001,PC,Pourcentage,0,Unités,,,23.226,,
TUR,Turquie,EMP3,"Taux de chômage, par sexe et groupe d'âge",WOMEN,Femme,1524,15-24,2005,2005,PC,Pourcentage,0,Unités,,,20.581999999999997,,
