COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,49.361000000000004,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,49.258,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,49.708,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,50.058,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,51.205,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,51.501999999999995,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,51.838,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,52.571000000000005,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,52.605,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,53.996,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,54.68899999999999,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,55.292,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,55.873000000000005,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,55.573,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,55.463,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,55.743,,
AUS,Australie,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,55.641999999999996,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,68.313,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,68.543,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,67.218,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,66.893,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,66.592,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,66.79899999999999,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,66.625,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,66.072,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,65.693,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,65.547,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,62.716,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,62.791000000000004,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,63.443000000000005,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,64.53699999999999,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,64.848,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,63.628,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,63.753,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,63.861999999999995,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,63.623999999999995,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,46.718,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,46.647,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,46.102,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,46.266999999999996,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,46.352,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,47.005,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,47.092,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,47.653,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,48.57,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,48.957,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,47.412,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,48.299,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,49.076,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,50.049,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,51.031000000000006,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,51.298,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,51.648,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,52.013000000000005,,
AUT,Autriche,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,52.372,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,58.261,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,58.602,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,58.225,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,56.887,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,56.456,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,56.708,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,56.391999999999996,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,56.361999999999995,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,56.04600000000001,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,56.652,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,57.99,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,57.313,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,56.781000000000006,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,55.891999999999996,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,56.537,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,56.718,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,56.356,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,57.016000000000005,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,56.911,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,55.7,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,55.86600000000001,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,55.471000000000004,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,55.169,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,32.376,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,33.961999999999996,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,35.204,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,35.3,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,35.172,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,35.582,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,35.523,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,36.274,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,36.784,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,38.762,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,39.643,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,39.164,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,39.469,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,39.78,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,40.248000000000005,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,41.349,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,41.556000000000004,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,42.6,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,43.346000000000004,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,43.145,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,43.648,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,43.655,,
BEL,Belgique,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,43.61,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,69.905,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,66.921,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,64.984,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,64.553,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,65.141,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,65.361,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,65.029,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1997,1997,PC,Pourcentage,0,Unités,,,65.546,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1998,1998,PC,Pourcentage,0,Unités,,,65.975,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,1999,1999,PC,Pourcentage,0,Unités,,,66.718,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,67.324,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,66.825,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,67.075,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,67.589,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,67.696,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,67.695,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,67.60300000000001,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,67.906,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,67.956,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,65.053,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,65.271,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,65.718,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",MEN,Homme,TOTAL,Total,2012,2012,PC,Pourcentage,0,Unités,,,65.542,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1990,1990,PC,Pourcentage,0,Unités,,,53.766999999999996,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1991,1991,PC,Pourcentage,0,Unités,,,52.769,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1992,1992,PC,Pourcentage,0,Unités,,,51.943999999999996,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1993,1993,PC,Pourcentage,0,Unités,,,51.505,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1994,1994,PC,Pourcentage,0,Unités,,,51.885,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1995,1995,PC,Pourcentage,0,Unités,,,52.24100000000001,,
CAN,Canada,EMP2,"Rapport emploi/population, par sexe et groupe d’âge",WOMEN,Femme,TOTAL,Total,1996,1996,PC,Pourcentage,0,Unités,,,52.129,,
