COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,9.5,,
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,9.4,,
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,9.4,,
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,8.9,,
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.7,,
AUS,Australie,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.6,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,42.5,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,41.6,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,41.9,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,41.8,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,37.8,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,39.7,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,40.4,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,39.3,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,38.0,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,36.7,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,36.5,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,37.8,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,14.2,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,13.9,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,13.1,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,13.1,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,13.3,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,12.9,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,13.4,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,13.0,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,12.3,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,11.5,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,11.5,,
AUT,Autriche,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,12.5,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,36.3,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,34.7,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,34.3,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,34.5,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,10.3,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,9.7,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,10.1,,
BEL,Belgique,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,9.7,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,32.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,32.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,32.3,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,32.0,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,32.3,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,32.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,31.5,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,31.0,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,31.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,30.0,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,30.0,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,29.8,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,11.2,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,11.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,11.3,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,11.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,11.1,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,10.6,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,10.3,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,10.0,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,9.6,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,8.8,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.4,,
CAN,Canada,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,8.8,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,49.9,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,49.9,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,49.6,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,49.6,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,49.4,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,49.9,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,50.3,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,50.7,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,50.8,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,49.4,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,49.0,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,49.4,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,27.3,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,28.0,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,27.3,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,26.8,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,26.3,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,26.2,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,26.8,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,26.5,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,26.7,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,24.0,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,23.2,,
CZE,République tchèque,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,23.9,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,39.4,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,39.0,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,39.3,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,38.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,37.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,38.3,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,38.4,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,38.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,38.6,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,37.2,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,35.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,35.7,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,13.0,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,12.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,12.7,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,11.6,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,11.6,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,11.6,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,11.0,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,10.8,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,10.4,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,9.9,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.9,,
FIN,Finlande,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,9.3,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,36.2,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,35.9,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,35.4,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,33.9,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,34.2,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,33.8,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,34.3,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,33.7,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,34.0,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,33.7,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,33.0,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,32.5,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2000,2000,PC,Pourcentage,0,Unités,,,14.1,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2001,2001,PC,Pourcentage,0,Unités,,,14.0,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2002,2002,PC,Pourcentage,0,Unités,,,13.4,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,12.3,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,12.5,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,12.1,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,11.7,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,11.5,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,10.9,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,10.3,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,10.1,,
FRA,France,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,10.5,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,41.2,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,40.8,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,40.3,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,40.3,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,15.0,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,14.6,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,14.3,,
DEU,Allemagne,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,14.3,,
GRC,Grèce,EMP13_I,"Part de l'emploi dans l'industrie, par sexe",MEN,Homme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,30.6,,
