COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,42.7,,
DEU,Allemagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,74.4,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,42.7,,
USA,États-Unis,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1995,1995,PC,Pourcentage,0,Unités,,,58.8,,
NZL,Nouvelle-Zélande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,54.5,,
MEX,Mexique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,99.1,,
DNK,Danemark,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,54.8,,
CZE,République tchèque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,57.3,,
GRC,Grèce,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,82.0,,
FRA,France,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1995,1995,PC,Pourcentage,0,Unités,,,69.1,,
OAVG,Moyenne OCDE,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,78.0,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,38.7,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,32.5,,
ITA,Italie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,37.3,,
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,76.2,,
PRT,Portugal,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,57.0,,
AUS,Australie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,81.6,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,53.1,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,67.9,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,67.9,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,39.8,,
MEX,Mexique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,38.2,,
ISL,Islande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,69.8,,
SWE,Suède,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,71.2,,
USA,États-Unis,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,60.9,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,61.6,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,42.0,,
CZE,République tchèque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,54.9,,
SVN,Slovénie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,75.5,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,49.5,,
EST,Estonie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,63.5,,
EST,Estonie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,58.5,,
AUT,Autriche,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,80.4,,
SVN,Slovénie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,73.6,,
NOR,Norvège,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,79.5,,
DEU,Allemagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,71.3,,
CZE,République tchèque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,79.5,,
AUT,Autriche,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,54.0,,
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,77.7,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,41.4,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,65.8,,
PRT,Portugal,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,57.7,,
NZL,Nouvelle-Zélande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2012,2012,PC,Pourcentage,0,Unités,,,53.7,,
AUT,Autriche,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,79.2,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,77.8,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,83.2,,
EST,Estonie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,60.3,,
MEX,Mexique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,37.0,,
GBR,Royaume-Uni,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,83.5,,
CHE,Suisse,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,52.0,,
ITA,Italie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,39.7,,
SWE,Suède,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,75.3,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,38.9,,
GBR,Royaume-Uni,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,85.5,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,39.5,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,49.8,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,38.5,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,66.3,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,78.8,,
OAVG,Moyenne OCDE,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,48.2,,
SWE,Suède,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,74.2,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,69.7,,
GBR,Royaume-Uni,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,52.3,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,71.7,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,77.5,,
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1995,1995,PC,Pourcentage,0,Unités,,,36.8,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,68.5,,
IRL,Irlande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,81.6,,
USA,États-Unis,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,79.3,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,49.8,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,49.4,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2004,2004,PC,Pourcentage,0,Unités,,,68.9,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,38.7,,
CHE,Suisse,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,85.7,,
ISL,Islande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,66.2,,
DNK,Danemark,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,55.4,,
OAVG,Moyenne OCDE,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,48.6,,
KOR,Corée,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2012,2012,PC,Pourcentage,0,Unités,,,56.8,,
EST,Estonie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,56.0,,
DNK,Danemark,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2000,2000,PC,Pourcentage,0,Unités,,,78.3,,
GBR,Royaume-Uni,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,51.8,,
NLD,Pays-Bas,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,36.5,,
PRT,Portugal,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,56.0,,
NOR,Norvège,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,72.5,,
DEU,Allemagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,74.9,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,82.6,,
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2012,2012,PC,Pourcentage,0,Unités,,,49.3,,
DEU,Allemagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1995,1995,PC,Pourcentage,0,Unités,,,75.3,,
NZL,Nouvelle-Zélande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1996,1996,PC,Pourcentage,0,Unités,,,86.6,,
FIN,Finlande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,72.1,,
FRA,France,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2012,2012,PC,Pourcentage,0,Unités,,,69.6,,
ISL,Islande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,71.9,,
GRC,Grèce,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1997,1997,PC,Pourcentage,0,Unités,,,81.4,,
ZAF,Afrique du Sud,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,41.2,,
PRT,Portugal,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,57.2,,
KOR,Corée,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,57.5,,
MEX,Mexique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,41.7,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1995,1995,PC,Pourcentage,0,Unités,,,47.6,,
SVK,République slovaque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,54.0,,
FRA,France,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,70.4,,
ITA,Italie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,33.9,,
ZAF,Afrique du Sud,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2011,2011,PC,Pourcentage,0,Unités,,,37.7,,
LUX,Luxembourg,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,38.6,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,80.7,,
ITA,Italie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,70.3,,
FIN,Finlande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2003,2003,PC,Pourcentage,0,Unités,,,70.1,,
NZL,Nouvelle-Zélande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,84.0,,
IRL,Irlande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1996,1996,PC,Pourcentage,0,Unités,,,37.5,,
ISR,Israël,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1998,1998,PC,Pourcentage,0,Unités,,,47.4,,
DNK,Danemark,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,58.2,,
GBR,Royaume-Uni,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,50.3,,
HUN,Hongrie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,49.5,,
NOR,Norvège,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2010,2010,PC,Pourcentage,0,Unités,,,56.9,,
SVK,République slovaque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2005,2005,PC,Pourcentage,0,Unités,,,50.4,,
OAVG,Moyenne OCDE,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,79.0,,
AUT,Autriche,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,78.4,,
FIN,Finlande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2009,2009,PC,Pourcentage,0,Unités,,,68.7,,
NOR,Norvège,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,57.7,,
ITA,Italie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2012,2012,PC,Pourcentage,0,Unités,,,66.5,,
CZE,République tchèque,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,56.5,,
AUS,Australie,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2002,2002,PC,Pourcentage,0,Unités,,,80.2,,
BEL,Belgique,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2001,2001,PC,Pourcentage,0,Unités,,,70.1,,
CHE,Suisse,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2006,2006,PC,Pourcentage,0,Unités,,,86.3,,
ESP,Espagne,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,80.9,,
ISL,Islande,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",MEN,Homme,1564,15-64,2007,2007,PC,Pourcentage,0,Unités,,,105.2,,
GRC,Grèce,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,1999,1999,PC,Pourcentage,0,Unités,,,40.8,,
SWE,Suède,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2008,2008,PC,Pourcentage,0,Unités,,,61.0,,
CHL,Chili,EMP7,"Taux d'emploi équivalent plein-temps, par sexe",WOMEN,Femme,1564,15-64,2013,2013,PC,Pourcentage,0,Unités,,,49.6,,
