COU,Pays,IND,Indicateur,SEX,Sexe,AGE,Age Group,TIME,Temps,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ISL,Islande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,48.1,,
BEL,Belgique,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,16.7,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.6,,
DEU,Allemagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,21.5,,
GBR,Royaume-Uni,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,21.0,,
NLD,Pays-Bas,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,25.1,,
POL,Pologne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,12.3,,
TUR,Turquie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.5,,
ITA,Italie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,15.0,,
FRA,France,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,29.7,,
NOR,Norvège,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,42.0,,
CZE,République tchèque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,11.3,,
HUN,Hongrie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,11.3,,
SVK,République slovaque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,24.0,,
LUX,Luxembourg,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,11.3,,
SWE,Suède,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,26.5,,
EST,Estonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,7.3,,
GRC,Grèce,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.4,,
FIN,Finlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,29.8,,
IRL,Irlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,11.1,,
PRT,Portugal,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,8.8,,
HUN,Hongrie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,17.8,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,20.0,,
EST,Estonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,8.1,,
GRC,Grèce,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,9.8,,
BEL,Belgique,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,26.0,,
SVK,République slovaque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,12.7,,
ISL,Islande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,44.2,,
ESP,Espagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,18.7,,
LUX,Luxembourg,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,12.1,,
DEU,Allemagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,26.1,,
SWE,Suède,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,32.6,,
TUR,Turquie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,10.4,,
GBR,Royaume-Uni,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,27.8,,
IRL,Irlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,15.3,,
NLD,Pays-Bas,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,25.5,,
LTU,Lituanie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,14.3,,
LVA,Lettonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,30.4,,
FIN,Finlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,29.2,,
PRT,Portugal,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,13.5,,
ITA,Italie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,28.6,,
POL,Pologne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,19.4,,
CZE,République tchèque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,10.4,,
DNK,Danemark,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,25.8,,
NOR,Norvège,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,38.8,,
SVN,Slovénie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,21.5,,
FRA,France,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2015,2015,PC,Pourcentage,0,Unités,,,35.6,,
AUS,Australie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,26.0,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.7,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,18.1,,
BEL,Belgique,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,10.5,,
BEL,Belgique,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,28.6,,
CAN,Canada,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,22.8,,
CZE,République tchèque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,12.2,,
CZE,République tchèque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,10.1,,
DNK,Danemark,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,17.7,,
DNK,Danemark,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,27.1,,
FIN,Finlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,25.9,,
FIN,Finlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,30.1,,
FRA,France,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,12.3,,
FRA,France,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,41.2,,
DEU,Allemagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,12.6,,
DEU,Allemagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,29.5,,
GRC,Grèce,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,6.2,,
GRC,Grèce,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,9.1,,
HUN,Hongrie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,13.6,,
HUN,Hongrie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.3,,
ISL,Islande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,15.8,,
ISL,Islande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,44.6,,
IRL,Irlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,8.4,,
IRL,Irlande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,16.5,,
ITA,Italie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,4.5,,
ITA,Italie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,32.3,,
JPN,Japon,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,4.8,,
KOR,Corée,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,2.4,,
LUX,Luxembourg,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,3.5,,
LUX,Luxembourg,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.9,,
MEX,Mexique,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,7.2,,
NLD,Pays-Bas,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,14.9,,
NLD,Pays-Bas,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,27.5,,
NZL,Nouvelle-Zélande,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,29.6,,
NOR,Norvège,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,38.9,,
NOR,Norvège,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,42.6,,
POL,Pologne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,11.6,,
POL,Pologne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,18.8,,
PRT,Portugal,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,5.4,,
PRT,Portugal,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,14.3,,
SVK,République slovaque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,21.6,,
SVK,République slovaque,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.5,,
ESP,Espagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.5,,
ESP,Espagne,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,20.3,,
SWE,Suède,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,26.4,,
SWE,Suède,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,36.9,,
CHE,Suisse,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,17.5,,
TUR,Turquie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.7,,
TUR,Turquie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.6,,
GBR,Royaume-Uni,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,13.3,,
GBR,Royaume-Uni,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,27.0,,
USA,États-Unis,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,20.3,,
BRA,Brésil,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,5.8,,
CHL,Chili,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,7.7,,
CHN,Chine (République populaire de),EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,8.5,,
COL,Colombie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,13.4,,
EST,Estonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,7.0,,
EST,Estonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,8.8,,
IND,Inde,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,12.8,,
IDN,Indonésie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,2.8,,
ISR,Israël,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,21.8,,
LVA,Lettonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,23.5,,
LVA,Lettonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2013,2013,PC,Pourcentage,0,Unités,,,28.6,,
LVA,Lettonie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,28.5,,
SVN,Slovénie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2010,2010,PC,Pourcentage,0,Unités,,,9.8,,
SVN,Slovénie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,24.8,,
ZAF,Afrique du Sud,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,18.7,,
OAVG,Moyenne OCDE,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2016,2016,PC,Pourcentage,0,Unités,,,21.2,,
AUS,Australie,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2017,2017,PC,Pourcentage,0,Unités,,,28.7,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2003,2003,PC,Pourcentage,0,Unités,,,5.6,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2004,2004,PC,Pourcentage,0,Unités,,,6.0,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2005,2005,PC,Pourcentage,0,Unités,,,7.1,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2006,2006,PC,Pourcentage,0,Unités,,,5.9,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2007,2007,PC,Pourcentage,0,Unités,,,5.0,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2008,2008,PC,Pourcentage,0,Unités,,,6.4,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2009,2009,PC,Pourcentage,0,Unités,,,7.0,,
AUT,Autriche,EMP11,Part des femmes au conseil d'administration des plus grandes sociétés cotées en bourse,WOMEN,Femme,TOTAL,Total,2011,2011,PC,Pourcentage,0,Unités,,,11.1,,
