Afghanistan	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+30.7p%	3.0700000000000003
Albanie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+20.6p%	2.058
Albanie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+16.9p%	1.69
Albanie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+17.5p%	1.751
Australie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.009
Australie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.010000000000000004
Australie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.011000000000000001
Australie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.004999999999999999
Australie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.005000000000000002
Australie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000002
Australie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000002
Australie	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000002
Autriche	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.049
Autriche	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.031000000000000007
Autriche	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.025
Autriche	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.024
Autriche	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000007
Autriche	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.023
Autriche	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.025
Autriche	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.03899999999999999
Belgique	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.5p%	0.152
Belgique	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.4p%	0.136
Belgique	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.0p%	0.097
Belgique	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.10500000000000001
Belgique	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.10600000000000001
Belgique	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.9p%	0.08700000000000001
Belgique	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.7p%	0.073
Belgique	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.7p%	0.06500000000000002
Bermuda	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.009999999999999998
Bosnie-Herzégovine	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+9.0p%	0.899
Bosnie-Herzégovine	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+7.9p%	0.789
Bosnie-Herzégovine	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+6.9p%	0.6859999999999999
Bosnie-Herzégovine	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+6.6p%	0.6649999999999998
Bosnie-Herzégovine	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+6.2p%	0.621
Bulgarie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.07799999999999999
Bulgarie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.051000000000000004
Bulgarie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.059999999999999984
Bulgarie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.049
Bulgarie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.062
Bulgarie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.048
Bulgarie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.039999999999999994
Bulgarie	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.054000000000000006
Biélorussie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.003
Canada	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.007000000000000001
Canada	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006
Canada	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006999999999999999
Canada	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.0020000000000000005
Canada	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.004999999999999999
Canada	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006
Canada	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.005
Canada	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006
Croatie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+3.1p%	0.308
Croatie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+3.6p%	0.36099999999999993
Croatie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+2.6p%	0.264
Croatie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.5p%	0.154
Croatie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.5p%	0.14999999999999997
Croatie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.6p%	0.16499999999999998
Croatie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.11399999999999996
Croatie	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.05699999999999998
Chypre	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.4p%	0.13699999999999998
Chypre	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.9p%	0.08600000000000001
Chypre	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.0p%	0.10499999999999998
Chypre	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.9p%	0.093
Chypre	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.05899999999999998
Chypre	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.024
Chypre	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.015000000000000013
Chypre	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.005999999999999994
République_tchèque	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.078
République_tchèque	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.077
République_tchèque	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.075
République_tchèque	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.11400000000000002
République_tchèque	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.084
République_tchèque	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.8p%	0.079
République_tchèque	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.7p%	0.07200000000000001
République_tchèque	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.7p%	0.06599999999999999
Danemark	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.034999999999999996
Danemark	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.022
Danemark	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.024
Danemark	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.015
Danemark	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.009
Danemark	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.007000000000000001
Danemark	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.016000000000000004
Danemark	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.013999999999999995
Estonie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.011
Estonie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.0069999999999999975
Estonie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000002
Estonie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.0
Estonie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.0010000000000000009
Estonie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.013000000000000001
Estonie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.008000000000000002
Estonie	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.0p%	0.003
Finlande	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.013000000000000001
Finlande	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.2p%	0.022
Finlande	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.2p%	0.018999999999999996
Finlande	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.2p%	0.023999999999999994
Finlande	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.2p%	0.020999999999999998
Finlande	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.2p%	0.019000000000000006
Finlande	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.011
Finlande	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.1p%	0.014000000000000002
France	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.056999999999999995
France	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.057999999999999996
France	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.044
France	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.049999999999999996
France	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.051000000000000004
France	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.05
France	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.049
France	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.041
Allemagne	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.6p%	0.05900000000000001
Allemagne	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.054000000000000006
Allemagne	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.5p%	0.045
Allemagne	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.043
Allemagne	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.041
Allemagne	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.033999999999999996
Allemagne	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.03200000000000001
Allemagne	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.031000000000000007
Grèce	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+5.8p%	0.582
Grèce	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+5.1p%	0.511
Grèce	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+4.7p%	0.469
Grèce	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+4.8p%	0.48200000000000004
Grèce	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+4.1p%	0.40800000000000003
Grèce	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+3.3p%	0.33399999999999996
Grèce	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+3.2p%	0.32099999999999995
Grèce	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+3.5p%	0.35
Hongrie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.022
Hongrie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.4p%	0.039
Hongrie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.027000000000000003
Hongrie	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.023999999999999997
Hongrie	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.015000000000000003
Hongrie	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.0
Hongrie	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.016
Hongrie	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.032
Islande	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.01
Irlande	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.007000000000000006
Irlande	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.014000000000000002
Irlande	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.0p%	0.0020000000000000018
Irlande	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.026000000000000002
Irlande	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.010000000000000009
Irlande	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.3p%	0.026000000000000002
Irlande	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.2p%	0.015000000000000003
Irlande	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	-0.0p%	0.0010000000000000009
Israël	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.013000000000000001
Israël	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.009
Israël	2013°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.008000000000000002
Israël	2014°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.009
Israël	2015°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006
Israël	2016°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.007000000000000001
Israël	2017°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.1p%	0.006
Italie	2010°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.10999999999999999
Italie	2011°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+1.1p%	0.11000000000000001
Italie	2012°	Personnes_en_emploi_contribuant_au_travail_familial=_part_de_femmes_par_rapport_aux_hommes	+0.9p%	0.092
